,cabecera,reg_ayu_numdto,reg_ayu_distrito,reg_ayu_nummpio,reg_ayu_municipio,tiposec,seccion,casilla,tipocasilla,idcasilla,extcont,abreviatura,listanom,hombres,mujeres,pan,pri,prd,pvem,pt,mc,morena,txver,podemos,pc,uc,pes,rsp,fxm,ci1,ci2,cnr,vn,party,votes,Unnamed: 0
272,0,1,01 PANUCO,124,PANUCO,U,2814,BÃSICA,B,1,0,B1,711,337,374,196.33333333333331,24.83333333333333,5.833333333333333,20.5,5.0,6,219.5,2.0,1.0,0.0,0.0,2.0,10.0,1.0,,,1,10,fxm,10.0,0.0
273,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,pan,238.0,1.0
274,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,pri,71.66666666666667,1.0
275,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,prd,14.666666666666666,1.0
276,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,pvem,1.6666666666666663,1.0
277,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,pt,15.833333333333334,1.0
278,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,mc,5.333333333333333,1.0
279,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,morena,2.0,1.0
280,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,txver,160.83333333333334,1.0
281,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,podemos,2.0,1.0
282,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,pc,0.0,1.0
283,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,uc,0.0,1.0
284,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,rsp,2.0,1.0
285,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,fxm,2.0,1.0
286,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,pan,236.0,2.0
287,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,pri,48.5,2.0
288,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,prd,8.5,2.0
289,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,pvem,3.0,2.0
290,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,pt,10.666666666666666,2.0
291,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,mc,4.166666666666666,2.0
292,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,morena,2.0,2.0
293,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,txver,188.16666666666663,2.0
294,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,podemos,1.0,2.0
295,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,pc,0.0,2.0
296,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,uc,0.0,2.0
297,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,rsp,2.0,2.0
298,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,fxm,6.0,2.0
299,0,1,01 PANUCO,124,PANUCO,U,2816,BÃSICA,B,1,0,B1,534,255,279,69.5,18.5,2.0,10.166666666666666,3.6666666666666665,5,198.16666666666663,2.0,0.0,0.0,2.0,6.0,3.0,1.0,,,0,7,pan,279.0,3.0
300,0,1,01 PANUCO,124,PANUCO,U,2816,BÃSICA,B,1,0,B1,534,255,279,69.5,18.5,2.0,10.166666666666666,3.6666666666666665,5,198.16666666666663,2.0,0.0,0.0,2.0,6.0,3.0,1.0,,,0,7,pri,69.5,3.0
301,0,1,01 PANUCO,124,PANUCO,U,2816,BÃSICA,B,1,0,B1,534,255,279,69.5,18.5,2.0,10.166666666666666,3.6666666666666665,5,198.16666666666663,2.0,0.0,0.0,2.0,6.0,3.0,1.0,,,0,7,prd,18.5,3.0
302,0,1,01 PANUCO,124,PANUCO,U,2816,BÃSICA,B,1,0,B1,534,255,279,69.5,18.5,2.0,10.166666666666666,3.6666666666666665,5,198.16666666666663,2.0,0.0,0.0,2.0,6.0,3.0,1.0,,,0,7,pvem,2.0,3.0
303,0,1,01 PANUCO,124,PANUCO,U,2816,BÃSICA,B,1,0,B1,534,255,279,69.5,18.5,2.0,10.166666666666666,3.6666666666666665,5,198.16666666666663,2.0,0.0,0.0,2.0,6.0,3.0,1.0,,,0,7,pt,10.166666666666666,3.0
304,0,1,01 PANUCO,124,PANUCO,U,2816,BÃSICA,B,1,0,B1,534,255,279,69.5,18.5,2.0,10.166666666666666,3.6666666666666665,5,198.16666666666663,2.0,0.0,0.0,2.0,6.0,3.0,1.0,,,0,7,mc,3.6666666666666665,3.0
305,0,1,01 PANUCO,124,PANUCO,U,2816,BÃSICA,B,1,0,B1,534,255,279,69.5,18.5,2.0,10.166666666666666,3.6666666666666665,5,198.16666666666663,2.0,0.0,0.0,2.0,6.0,3.0,1.0,,,0,7,morena,5.0,3.0
306,0,1,01 PANUCO,124,PANUCO,U,2816,BÃSICA,B,1,0,B1,534,255,279,69.5,18.5,2.0,10.166666666666666,3.6666666666666665,5,198.16666666666663,2.0,0.0,0.0,2.0,6.0,3.0,1.0,,,0,7,txver,198.16666666666663,3.0
307,0,1,01 PANUCO,124,PANUCO,U,2816,BÃSICA,B,1,0,B1,534,255,279,69.5,18.5,2.0,10.166666666666666,3.6666666666666665,5,198.16666666666663,2.0,0.0,0.0,2.0,6.0,3.0,1.0,,,0,7,podemos,2.0,3.0
308,0,1,01 PANUCO,124,PANUCO,U,2816,BÃSICA,B,1,0,B1,534,255,279,69.5,18.5,2.0,10.166666666666666,3.6666666666666665,5,198.16666666666663,2.0,0.0,0.0,2.0,6.0,3.0,1.0,,,0,7,pc,0.0,3.0
309,0,1,01 PANUCO,124,PANUCO,U,2816,BÃSICA,B,1,0,B1,534,255,279,69.5,18.5,2.0,10.166666666666666,3.6666666666666665,5,198.16666666666663,2.0,0.0,0.0,2.0,6.0,3.0,1.0,,,0,7,uc,0.0,3.0
310,0,1,01 PANUCO,124,PANUCO,U,2816,BÃSICA,B,1,0,B1,534,255,279,69.5,18.5,2.0,10.166666666666666,3.6666666666666665,5,198.16666666666663,2.0,0.0,0.0,2.0,6.0,3.0,1.0,,,0,7,rsp,6.0,3.0
311,0,1,01 PANUCO,124,PANUCO,U,2816,BÃSICA,B,1,0,B1,534,255,279,69.5,18.5,2.0,10.166666666666666,3.6666666666666665,5,198.16666666666663,2.0,0.0,0.0,2.0,6.0,3.0,1.0,,,0,7,fxm,3.0,3.0
312,0,1,01 PANUCO,124,PANUCO,U,2816,CONTIGUA 1,C,1,0,C1,534,244,290,85.83333333333333,8.833333333333334,3.333333333333333,16.833333333333336,9.333333333333334,1,193.83333333333331,4.0,0.0,1.0,4.0,2.0,3.0,2.0,,,0,7,pan,290.0,4.0
313,0,1,01 PANUCO,124,PANUCO,U,2816,CONTIGUA 1,C,1,0,C1,534,244,290,85.83333333333333,8.833333333333334,3.333333333333333,16.833333333333336,9.333333333333334,1,193.83333333333331,4.0,0.0,1.0,4.0,2.0,3.0,2.0,,,0,7,pri,85.83333333333333,4.0
314,0,1,01 PANUCO,124,PANUCO,U,2816,CONTIGUA 1,C,1,0,C1,534,244,290,85.83333333333333,8.833333333333334,3.333333333333333,16.833333333333336,9.333333333333334,1,193.83333333333331,4.0,0.0,1.0,4.0,2.0,3.0,2.0,,,0,7,prd,8.833333333333334,4.0
315,0,1,01 PANUCO,124,PANUCO,U,2816,CONTIGUA 1,C,1,0,C1,534,244,290,85.83333333333333,8.833333333333334,3.333333333333333,16.833333333333336,9.333333333333334,1,193.83333333333331,4.0,0.0,1.0,4.0,2.0,3.0,2.0,,,0,7,pvem,3.333333333333333,4.0
316,0,1,01 PANUCO,124,PANUCO,U,2816,CONTIGUA 1,C,1,0,C1,534,244,290,85.83333333333333,8.833333333333334,3.333333333333333,16.833333333333336,9.333333333333334,1,193.83333333333331,4.0,0.0,1.0,4.0,2.0,3.0,2.0,,,0,7,pt,16.833333333333336,4.0
317,0,1,01 PANUCO,124,PANUCO,U,2816,CONTIGUA 1,C,1,0,C1,534,244,290,85.83333333333333,8.833333333333334,3.333333333333333,16.833333333333336,9.333333333333334,1,193.83333333333331,4.0,0.0,1.0,4.0,2.0,3.0,2.0,,,0,7,mc,9.333333333333334,4.0
318,0,1,01 PANUCO,124,PANUCO,U,2816,CONTIGUA 1,C,1,0,C1,534,244,290,85.83333333333333,8.833333333333334,3.333333333333333,16.833333333333336,9.333333333333334,1,193.83333333333331,4.0,0.0,1.0,4.0,2.0,3.0,2.0,,,0,7,morena,1.0,4.0
319,0,1,01 PANUCO,124,PANUCO,U,2816,CONTIGUA 1,C,1,0,C1,534,244,290,85.83333333333333,8.833333333333334,3.333333333333333,16.833333333333336,9.333333333333334,1,193.83333333333331,4.0,0.0,1.0,4.0,2.0,3.0,2.0,,,0,7,txver,193.83333333333331,4.0
320,0,1,01 PANUCO,124,PANUCO,U,2816,CONTIGUA 1,C,1,0,C1,534,244,290,85.83333333333333,8.833333333333334,3.333333333333333,16.833333333333336,9.333333333333334,1,193.83333333333331,4.0,0.0,1.0,4.0,2.0,3.0,2.0,,,0,7,podemos,4.0,4.0
321,0,1,01 PANUCO,124,PANUCO,U,2816,CONTIGUA 1,C,1,0,C1,534,244,290,85.83333333333333,8.833333333333334,3.333333333333333,16.833333333333336,9.333333333333334,1,193.83333333333331,4.0,0.0,1.0,4.0,2.0,3.0,2.0,,,0,7,pc,0.0,4.0
322,0,1,01 PANUCO,124,PANUCO,U,2816,CONTIGUA 1,C,1,0,C1,534,244,290,85.83333333333333,8.833333333333334,3.333333333333333,16.833333333333336,9.333333333333334,1,193.83333333333331,4.0,0.0,1.0,4.0,2.0,3.0,2.0,,,0,7,uc,1.0,4.0
323,0,1,01 PANUCO,124,PANUCO,U,2816,CONTIGUA 1,C,1,0,C1,534,244,290,85.83333333333333,8.833333333333334,3.333333333333333,16.833333333333336,9.333333333333334,1,193.83333333333331,4.0,0.0,1.0,4.0,2.0,3.0,2.0,,,0,7,rsp,2.0,4.0
324,0,1,01 PANUCO,124,PANUCO,U,2816,CONTIGUA 1,C,1,0,C1,534,244,290,85.83333333333333,8.833333333333334,3.333333333333333,16.833333333333336,9.333333333333334,1,193.83333333333331,4.0,0.0,1.0,4.0,2.0,3.0,2.0,,,0,7,fxm,3.0,4.0
325,0,1,01 PANUCO,124,PANUCO,U,2814,BÃSICA,B,1,0,B1,711,337,374,196.33333333333331,24.83333333333333,5.833333333333333,20.5,5.0,6,219.5,2.0,1.0,0.0,0.0,2.0,10.0,1.0,,,1,10,pan,374.0,0.0
326,0,1,01 PANUCO,124,PANUCO,U,2814,BÃSICA,B,1,0,B1,711,337,374,196.33333333333331,24.83333333333333,5.833333333333333,20.5,5.0,6,219.5,2.0,1.0,0.0,0.0,2.0,10.0,1.0,,,1,10,pri,196.33333333333331,0.0
327,0,1,01 PANUCO,124,PANUCO,U,2814,BÃSICA,B,1,0,B1,711,337,374,196.33333333333331,24.83333333333333,5.833333333333333,20.5,5.0,6,219.5,2.0,1.0,0.0,0.0,2.0,10.0,1.0,,,1,10,prd,24.83333333333333,0.0
328,0,1,01 PANUCO,124,PANUCO,U,2814,BÃSICA,B,1,0,B1,711,337,374,196.33333333333331,24.83333333333333,5.833333333333333,20.5,5.0,6,219.5,2.0,1.0,0.0,0.0,2.0,10.0,1.0,,,1,10,pvem,5.833333333333333,0.0
329,0,1,01 PANUCO,124,PANUCO,U,2814,BÃSICA,B,1,0,B1,711,337,374,196.33333333333331,24.83333333333333,5.833333333333333,20.5,5.0,6,219.5,2.0,1.0,0.0,0.0,2.0,10.0,1.0,,,1,10,pt,20.5,0.0
330,0,1,01 PANUCO,124,PANUCO,U,2814,BÃSICA,B,1,0,B1,711,337,374,196.33333333333331,24.83333333333333,5.833333333333333,20.5,5.0,6,219.5,2.0,1.0,0.0,0.0,2.0,10.0,1.0,,,1,10,mc,5.0,0.0
331,0,1,01 PANUCO,124,PANUCO,U,2814,BÃSICA,B,1,0,B1,711,337,374,196.33333333333331,24.83333333333333,5.833333333333333,20.5,5.0,6,219.5,2.0,1.0,0.0,0.0,2.0,10.0,1.0,,,1,10,morena,6.0,0.0
332,0,1,01 PANUCO,124,PANUCO,U,2814,BÃSICA,B,1,0,B1,711,337,374,196.33333333333331,24.83333333333333,5.833333333333333,20.5,5.0,6,219.5,2.0,1.0,0.0,0.0,2.0,10.0,1.0,,,1,10,txver,219.5,0.0
333,0,1,01 PANUCO,124,PANUCO,U,2814,BÃSICA,B,1,0,B1,711,337,374,196.33333333333331,24.83333333333333,5.833333333333333,20.5,5.0,6,219.5,2.0,1.0,0.0,0.0,2.0,10.0,1.0,,,1,10,podemos,2.0,0.0
334,0,1,01 PANUCO,124,PANUCO,U,2814,BÃSICA,B,1,0,B1,711,337,374,196.33333333333331,24.83333333333333,5.833333333333333,20.5,5.0,6,219.5,2.0,1.0,0.0,0.0,2.0,10.0,1.0,,,1,10,pc,1.0,0.0
335,0,1,01 PANUCO,124,PANUCO,U,2814,BÃSICA,B,1,0,B1,711,337,374,196.33333333333331,24.83333333333333,5.833333333333333,20.5,5.0,6,219.5,2.0,1.0,0.0,0.0,2.0,10.0,1.0,,,1,10,uc,0.0,0.0
336,0,1,01 PANUCO,124,PANUCO,U,2814,BÃSICA,B,1,0,B1,711,337,374,196.33333333333331,24.83333333333333,5.833333333333333,20.5,5.0,6,219.5,2.0,1.0,0.0,0.0,2.0,10.0,1.0,,,1,10,rsp,2.0,0.0
337,0,1,01 PANUCO,124,PANUCO,U,2814,BÃSICA,B,1,0,B1,711,337,374,196.33333333333331,24.83333333333333,5.833333333333333,20.5,5.0,6,219.5,2.0,1.0,0.0,0.0,2.0,10.0,1.0,,,1,10,fxm,10.0,0.0
338,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,pan,238.0,1.0
339,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,pri,71.66666666666667,1.0
340,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,prd,14.666666666666666,1.0
341,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,pvem,1.6666666666666663,1.0
342,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,pt,15.833333333333334,1.0
343,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,mc,5.333333333333333,1.0
344,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,morena,2.0,1.0
345,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,txver,160.83333333333334,1.0
346,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,podemos,2.0,1.0
347,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,pc,0.0,1.0
348,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,uc,0.0,1.0
349,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,rsp,2.0,1.0
350,0,1,01 PANUCO,124,PANUCO,U,2815,BÃSICA,B,1,0,B1,443,205,238,71.66666666666667,14.666666666666666,1.6666666666666663,15.833333333333334,5.333333333333333,2,160.83333333333334,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,,0,3,fxm,2.0,1.0
351,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,pan,236.0,2.0
352,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,pri,48.5,2.0
353,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,prd,8.5,2.0
354,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,pvem,3.0,2.0
355,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,pt,10.666666666666666,2.0
356,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,mc,4.166666666666666,2.0
357,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,morena,2.0,2.0
358,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,txver,188.16666666666663,2.0
359,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,podemos,1.0,2.0
360,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,pc,0.0,2.0
361,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,uc,0.0,2.0
362,0,1,01 PANUCO,124,PANUCO,U,2815,CONTIGUA 1,C,1,0,C1,443,207,236,48.5,8.5,3.0,10.666666666666666,4.166666666666666,2,188.16666666666663,1.0,0.0,0.0,0.0,2.0,6.0,0.0,,,0,7,rsp,2.0,2.0
